customer_id,first_order_date,second_order_date,days_to_second_order
17739,2010-12-14 14:26:00,2011-01-10 15:35:00,27
17830,2011-02-24 10:15:00,2011-03-23 11:44:00,27
17848,2010-12-16 18:38:00,2011-01-13 10:48:00,27
17849,2011-01-10 11:59:00,2011-02-07 11:39:00,27
12407,2011-03-20 13:21:00,2011-04-18 12:25:00,28
12594,2011-01-21 09:52:00,2011-02-18 12:28:00,28
12877,2010-12-16 12:23:00,2011-01-14 11:50:00,28
13265,2011-03-11 09:54:00,2011-04-08 15:19:00,28
13410,2011-02-21 14:38:00,2011-03-21 15:02:00,28
13719,2011-04-19 13:56:00,2011-05-18 12:52:00,28
13956,2011-03-13 12:51:00,2011-04-10 16:04:00,28
13963,2010-12-07 09:21:00,2011-01-04 11:48:00,28
14116,2011-08-10 12:44:00,2011-09-08 09:51:00,28
14299,2010-12-09 10:30:00,2011-01-06 13:19:00,28
14539,2011-10-26 12:03:00,2011-11-24 09:50:00,28
14739,2010-12-07 14:58:00,2011-01-05 13:29:00,28
15002,2010-12-07 13:16:00,2011-01-05 10:51:00,28
15054,2011-10-30 14:33:00,2011-11-27 15:02:00,28
15113,2011-10-16 15:27:00,2011-11-14 10:33:00,28
15156,2011-11-06 12:41:00,2011-12-05 09:15:00,28
15272,2011-09-14 16:36:00,2011-10-13 12:59:00,28
15290,2010-12-15 16:03:00,2011-01-13 10:04:00,28
15298,2010-12-08 13:55:00,2011-01-05 16:00:00,28
15330,2011-10-10 12:30:00,2011-11-07 17:50:00,28
15568,2011-09-27 14:37:00,2011-10-26 11:51:00,28
15679,2011-06-10 08:24:00,2011-07-08 13:31:00,28
15704,2011-05-08 12:42:00,2011-06-05 14:04:00,28
15719,2011-01-06 12:31:00,2011-02-03 12:44:00,28
15804,2011-05-25 10:12:00,2011-06-22 10:28:00,28
15874,2011-02-28 13:28:00,2011-03-28 14:19:00,28
16115,2011-02-20 12:14:00,2011-03-20 13:58:00,28
16146,2011-04-21 15:25:00,2011-05-20 08:39:00,28
16359,2011-01-12 10:49:00,2011-02-10 10:08:00,28
16682,2011-06-05 11:02:00,2011-07-04 10:42:00,28
16771,2011-01-05 13:57:00,2011-02-02 14:37:00,28
17131,2011-09-25 12:42:00,2011-10-23 15:07:00,28
17162,2011-02-07 12:27:00,2011-03-07 14:45:00,28
17221,2011-11-03 17:39:00,2011-12-02 13:35:00,28
17730,2011-01-17 14:49:00,2011-02-15 11:50:00,28
17744,2010-12-16 14:17:00,2011-01-13 14:55:00,28
18130,2011-10-13 15:58:00,2011-11-11 09:25:00,28
12386,2010-12-08 09:53:00,2011-01-06 12:37:00,29
12540,2010-12-13 09:39:00,2011-01-11 12:25:00,29
12601,2011-01-11 10:38:00,2011-02-10 09:43:00,29
12878,2011-03-18 14:02:00,2011-04-17 13:07:00,29
13094,2010-12-06 10:34:00,2011-01-04 10:37:00,29
13842,2010-12-08 10:39:00,2011-01-07 10:27:00,29
14035,2011-02-15 12:48:00,2011-03-17 10:01:00,29
14121,2011-10-11 10:39:00,2011-11-10 10:36:00,29
14189,2010-12-06 11:42:00,2011-01-05 10:58:00,29
14217,2010-12-08 13:28:00,2011-01-07 12:26:00,29
14554,2011-10-18 13:04:00,2011-11-16 13:25:00,29
15140,2011-03-20 14:37:00,2011-04-19 12:59:00,29
15349,2011-06-05 15:46:00,2011-07-04 16:06:00,29
15367,2011-03-09 13:53:00,2011-04-08 11:50:00,29
15505,2011-07-07 13:33:00,2011-08-05 15:07:00,29
15984,2010-12-06 13:21:00,2011-01-05 13:05:00,29
16102,2011-08-03 12:50:00,2011-09-02 11:54:00,29
16184,2011-05-12 13:33:00,2011-06-10 13:59:00,29
16503,2010-12-14 13:50:00,2011-01-13 12:32:00,29
16639,2011-04-18 09:31:00,2011-05-17 10:10:00,29
16719,2010-12-06 12:06:00,2011-01-05 11:52:00,29
17139,2011-02-24 09:32:00,2011-03-25 12:48:00,29
17703,2011-07-24 13:30:00,2011-08-22 15:05:00,29
12527,2011-01-18 12:05:00,2011-02-18 09:41:00,30
12560,2011-07-19 15:55:00,2011-08-19 15:22:00,30
12656,2011-04-20 09:20:00,2011-05-20 11:34:00,30
13133,2011-02-08 15:48:00,2011-03-11 10:31:00,30
13376,2011-04-19 13:03:00,2011-05-20 09:08:00,30
13623,2011-02-15 13:08:00,2011-03-17 13:13:00,30
13672,2011-01-11 13:54:00,2011-02-11 13:53:00,30
13978,2011-10-25 15:04:00,2011-11-25 11:36:00,30
14403,2011-04-06 14:23:00,2011-05-06 16:48:00,30
14412,2011-09-28 08:48:00,2011-10-28 10:45:00,30
15251,2011-04-12 10:38:00,2011-05-13 10:14:00,30
16133,2011-01-25 15:55:00,2011-02-25 08:14:00,30
16230,2011-05-03 15:12:00,2011-06-03 10:06:00,30
16241,2010-12-05 11:04:00,2011-01-04 15:50:00,30
16306,2010-12-07 15:18:00,2011-01-06 17:58:00,30
16701,2010-12-13 11:51:00,2011-01-12 11:51:00,30
16746,2010-12-16 11:43:00,2011-01-16 10:42:00,30
16747,2011-10-03 10:18:00,2011-11-02 11:37:00,30
16814,2010-12-05 11:45:00,2011-01-04 14:47:00,30
17338,2010-12-13 12:57:00,2011-01-12 13:40:00,30
17457,2011-01-04 14:33:00,2011-02-04 08:56:00,30
17874,2011-03-29 11:25:00,2011-04-28 13:17:00,30
12412,2011-06-23 13:51:00,2011-07-25 11:17:00,31
12493,2011-05-26 14:53:00,2011-06-27 10:17:00,31
12546,2011-09-23 09:44:00,2011-10-24 12:09:00,31
12628,2011-10-06 09:28:00,2011-11-06 14:26:00,31
13223,2011-04-21 15:16:00,2011-05-23 13:03:00,31
13247,2011-09-18 11:31:00,2011-10-19 14:20:00,31
13318,2011-11-02 13:26:00,2011-12-04 12:17:00,31
13456,2011-05-16 15:34:00,2011-06-17 08:52:00,31
13644,2011-08-26 11:53:00,2011-09-27 10:27:00,31
13654,2011-03-11 12:54:00,2011-04-11 14:07:00,31
13868,2011-11-01 12:45:00,2011-12-02 16:32:00,31
14101,2011-01-17 13:09:00,2011-02-18 12:31:00,31
14141,2011-08-26 14:40:00,2011-09-27 11:38:00,31
14239,2011-01-27 14:45:00,2011-02-28 13:27:00,31
14462,2011-01-04 12:45:00,2011-02-04 13:30:00,31
14815,2011-10-03 11:36:00,2011-11-03 11:36:00,31
15125,2011-03-14 09:59:00,2011-04-14 10:13:00,31
15198,2011-08-07 15:16:00,2011-09-08 14:42:00,31
15444,2011-10-30 16:12:00,2011-11-30 17:37:00,31
15649,2010-12-07 10:06:00,2011-01-07 13:34:00,31
15813,2011-04-14 09:09:00,2011-05-16 08:13:00,31
15883,2011-11-06 14:50:00,2011-12-07 17:05:00,31
16311,2011-10-21 13:13:00,2011-11-22 08:54:00,31
16361,2011-09-29 13:13:00,2011-10-30 13:17:00,31
17288,2010-12-16 13:33:00,2011-01-17 13:25:00,31
17306,2010-12-21 13:34:00,2011-01-21 15:41:00,31
17447,2011-09-29 10:10:00,2011-10-30 14:18:00,31
17495,2011-11-01 12:06:00,2011-12-02 12:08:00,31
18223,2010-12-16 16:42:00,2011-01-17 11:55:00,31
12670,2011-04-21 10:16:00,2011-05-24 09:25:00,32
12722,2011-07-12 11:55:00,2011-08-14 11:16:00,32
12766,2010-12-08 13:53:00,2011-01-09 15:56:00,32
13752,2011-04-07 12:04:00,2011-05-09 14:02:00,32
14067,2011-09-04 12:00:00,2011-10-07 10:21:00,32
14210,2010-12-03 12:43:00,2011-01-04 13:30:00,32
14529,2011-08-21 14:10:00,2011-09-23 13:48:00,32
14616,2011-01-26 12:42:00,2011-02-28 10:07:00,32
14715,2011-01-12 13:27:00,2011-02-14 13:19:00,32
14769,2010-12-17 11:40:00,2011-01-19 10:56:00,32
14903,2011-03-06 11:50:00,2011-04-07 12:35:00,32
15227,2011-01-26 15:31:00,2011-02-28 12:47:00,32
15769,2010-12-03 15:16:00,2011-01-05 11:50:00,32
15854,2010-12-13 11:47:00,2011-01-14 15:04:00,32
16131,2011-04-14 08:32:00,2011-05-16 16:44:00,32
16609,2011-04-01 10:11:00,2011-05-03 10:56:00,32
16678,2011-03-02 09:24:00,2011-04-03 13:24:00,32
16692,2011-02-23 15:41:00,2011-03-28 14:46:00,32
16839,2010-12-05 11:15:00,2011-01-07 09:55:00,32
16912,2011-01-20 15:42:00,2011-02-22 10:09:00,32
17027,2011-01-26 14:19:00,2011-02-28 14:03:00,32
17679,2011-09-15 10:35:00,2011-10-18 07:43:00,32
12518,2011-08-21 13:18:00,2011-09-23 15:45:00,33
12940,2011-09-13 10:16:00,2011-10-16 12:09:00,33
13479,2011-04-19 11:27:00,2011-05-23 10:45:00,33
13741,2011-05-06 13:43:00,2011-06-09 07:53:00,33
13881,2011-02-01 10:14:00,2011-03-07 09:35:00,33
14235,2011-03-24 13:23:00,2011-04-27 12:57:00,33
14550,2011-10-26 12:14:00,2011-11-29 12:12:00,33
15093,2010-12-02 18:25:00,2011-01-05 13:37:00,33
15907,2011-05-13 13:01:00,2011-06-16 12:45:00,33
16049,2011-09-25 14:33:00,2011-10-28 16:10:00,33
16122,2010-12-08 11:41:00,2011-01-11 10:19:00,33
16401,2011-01-16 10:56:00,2011-02-18 12:56:00,33
16488,2011-07-14 11:46:00,2011-08-17 09:05:00,33
16652,2011-03-11 13:13:00,2011-04-13 13:51:00,33
17406,2010-12-08 10:35:00,2011-01-10 14:57:00,33
17429,2011-05-05 09:53:00,2011-06-07 13:38:00,33
17504,2011-01-21 11:09:00,2011-02-23 14:40:00,33
17949,2010-12-03 13:12:00,2011-01-06 10:20:00,33
12364,2011-08-19 15:24:00,2011-09-22 16:07:00,34
12463,2011-04-12 12:47:00,2011-05-17 10:02:00,34
12630,2011-10-27 10:41:00,2011-11-30 10:48:00,34
13032,2011-09-13 16:40:00,2011-10-18 15:54:00,34
13113,2010-12-08 13:21:00,2011-01-12 13:10:00,34
13232,2011-04-10 13:48:00,2011-05-15 12:33:00,34
13822,2011-10-30 15:55:00,2011-12-04 12:13:00,34
13860,2011-09-14 09:27:00,2011-10-18 14:34:00,34
13871,2011-02-04 09:30:00,2011-03-10 12:26:00,34
13883,2011-03-31 17:17:00,2011-05-05 12:37:00,34
14306,2011-09-15 10:31:00,2011-10-19 13:23:00,34
14387,2011-08-22 14:13:00,2011-09-26 12:58:00,34
14463,2011-05-18 14:42:00,2011-06-22 10:31:00,34
14525,2010-12-13 17:40:00,2011-01-17 13:21:00,34
14530,2011-02-16 10:47:00,2011-03-22 11:05:00,34
14735,2010-12-16 16:05:00,2011-01-20 13:01:00,34
14758,2011-03-25 12:10:00,2011-04-28 15:26:00,34
14810,2010-12-05 12:08:00,2011-01-09 11:20:00,34
14837,2011-05-22 12:49:00,2011-06-26 11:47:00,34
14931,2011-04-13 09:32:00,2011-05-17 17:12:00,34
15297,2011-10-07 09:42:00,2011-11-10 14:38:00,34
16007,2011-05-08 13:32:00,2011-06-12 12:01:00,34
16342,2011-06-13 10:10:00,2011-07-17 13:41:00,34
16644,2011-05-11 12:53:00,2011-06-15 12:39:00,34
16696,2011-04-05 15:20:00,2011-05-10 11:31:00,34
17014,2011-10-04 11:36:00,2011-11-07 14:51:00,34
17324,2010-12-08 12:45:00,2011-01-12 11:21:00,34
17434,2011-09-15 13:54:00,2011-10-20 10:06:00,34
17796,2010-12-05 12:23:00,2011-01-09 11:12:00,34
12553,2011-01-14 10:42:00,2011-02-18 15:23:00,35
12939,2011-01-09 11:20:00,2011-02-14 09:47:00,35
12952,2011-09-22 16:37:00,2011-10-27 16:59:00,35
13118,2011-02-24 12:32:00,2011-03-31 19:12:00,35
13186,2011-08-03 09:09:00,2011-09-07 11:46:00,35
13209,2010-12-13 10:31:00,2011-01-17 14:27:00,35
13488,2010-12-07 13:01:00,2011-01-12 11:52:00,35
13576,2010-12-01 17:24:00,2011-01-06 14:58:00,35
14045,2010-12-01 11:32:00,2011-01-06 08:52:00,35
14047,2010-12-02 10:09:00,2011-01-07 09:23:00,35
14053,2011-07-03 12:21:00,2011-08-07 14:27:00,35
14338,2011-05-27 13:30:00,2011-07-01 14:08:00,35
14415,2010-12-14 13:31:00,2011-01-18 15:37:00,35
15370,2011-01-11 11:32:00,2011-02-15 14:19:00,35
15708,2010-12-05 11:12:00,2011-01-09 11:43:00,35
15787,2011-10-09 13:11:00,2011-11-13 14:48:00,35
15948,2011-10-27 08:35:00,2011-12-01 15:32:00,35
16175,2011-04-13 14:38:00,2011-05-19 10:25:00,35
16322,2011-11-03 14:33:00,2011-12-08 15:41:00,35
16592,2011-02-25 10:19:00,2011-04-01 11:50:00,35
16647,2011-05-19 09:31:00,2011-06-23 11:47:00,35
16915,2011-03-01 09:52:00,2011-04-05 13:48:00,35
17095,2011-01-09 11:05:00,2011-02-13 13:52:00,35
17295,2011-10-06 12:22:00,2011-11-11 10:43:00,35
17503,2011-11-01 11:12:00,2011-12-07 09:18:00,35
17564,2011-09-20 14:00:00,2011-10-26 13:20:00,35
12488,2011-09-25 10:34:00,2011-10-31 10:42:00,36
12498,2011-10-13 09:30:00,2011-11-18 12:52:00,36
12528,2011-01-31 09:05:00,2011-03-08 11:46:00,36
12657,2011-09-22 11:40:00,2011-10-28 18:07:00,36
12793,2010-12-03 15:14:00,2011-01-09 12:12:00,36
12947,2010-12-01 16:21:00,2011-01-07 09:40:00,36
12989,2010-12-10 13:24:00,2011-01-16 12:44:00,36
13037,2011-03-28 15:42:00,2011-05-04 15:33:00,36
13276,2011-09-01 10:03:00,2011-10-07 12:44:00,36
13475,2011-02-14 12:36:00,2011-03-23 09:43:00,36
15129,2011-02-21 09:09:00,2011-03-29 13:05:00,36
15701,2011-08-21 12:36:00,2011-09-27 10:41:00,36
15756,2011-04-04 14:00:00,2011-05-10 14:20:00,36
16169,2011-09-25 11:33:00,2011-10-31 12:21:00,36
16233,2010-12-08 12:51:00,2011-01-14 10:31:00,36
16235,2011-01-11 15:42:00,2011-02-17 10:51:00,36
16419,2011-02-01 12:25:00,2011-03-09 14:49:00,36
16709,2011-03-03 10:55:00,2011-04-08 12:28:00,36
16774,2011-06-14 12:45:00,2011-07-20 13:09:00,36
16843,2011-01-16 16:10:00,2011-02-22 11:58:00,36
16966,2011-04-13 14:17:00,2011-05-19 15:24:00,36
16980,2011-02-21 12:58:00,2011-03-29 16:36:00,36
17317,2011-09-11 12:45:00,2011-10-18 09:07:00,36
17668,2011-11-01 14:45:00,2011-12-08 13:25:00,36
12583,2010-12-01 08:45:00,2011-01-07 12:07:00,37
12674,2011-05-16 09:10:00,2011-06-22 09:43:00,37
12697,2011-06-23 15:44:00,2011-07-31 14:17:00,37
13184,2011-02-22 17:25:00,2011-04-01 12:24:00,37
13416,2011-09-19 14:43:00,2011-10-27 08:56:00,37
13759,2011-09-29 15:40:00,2011-11-06 14:47:00,37
14215,2010-12-06 15:34:00,2011-01-13 14:24:00,37
14395,2010-12-02 18:15:00,2011-01-09 15:23:00,37
14704,2011-06-12 13:59:00,2011-07-20 12:01:00,37
14712,2011-08-19 13:33:00,2011-09-25 14:58:00,37
14720,2011-08-05 12:06:00,2011-09-11 13:56:00,37
14755,2011-01-09 14:02:00,2011-02-16 13:14:00,37
15026,2011-03-07 13:45:00,2011-04-13 14:25:00,37
15329,2011-06-21 10:37:00,2011-07-28 15:31:00,37
15485,2010-12-01 13:23:00,2011-01-07 17:18:00,37
15953,2010-12-05 15:15:00,2011-01-12 11:18:00,37
16775,2010-12-07 15:15:00,2011-01-13 15:18:00,37
17019,2010-12-06 12:55:00,2011-01-13 11:48:00,37
17114,2011-01-09 11:39:00,2011-02-15 13:50:00,37
17231,2010-12-13 14:16:00,2011-01-19 17:17:00,37
17557,2011-09-19 14:23:00,2011-10-26 15:43:00,37
17611,2010-12-13 13:52:00,2011-01-19 15:20:00,37
17932,2011-05-12 13:58:00,2011-06-19 10:39:00,37
12417,2010-12-17 11:51:00,2011-01-25 09:11:00,38
12500,2011-01-10 09:48:00,2011-02-17 12:23:00,38
12557,2010-12-03 12:20:00,2011-01-11 11:39:00,38
12691,2010-12-17 14:46:00,2011-01-24 15:32:00,38
12708,2010-12-06 10:43:00,2011-01-14 09:23:00,38
12872,2010-12-09 14:44:00,2011-01-17 10:52:00,38
13507,2011-07-17 11:50:00,2011-08-24 15:12:00,38
13982,2010-12-09 13:57:00,2011-01-17 13:08:00,38
14258,2011-01-06 12:18:00,2011-02-14 11:57:00,38
14334,2010-12-16 17:37:00,2011-01-24 11:35:00,38
14352,2011-03-11 14:58:00,2011-04-19 08:17:00,38
14532,2010-12-22 13:48:00,2011-01-30 10:27:00,38
14918,2011-07-08 12:50:00,2011-08-16 11:50:00,38
15527,2010-12-20 14:15:00,2011-01-28 12:07:00,38
15596,2010-12-09 16:10:00,2011-01-17 13:30:00,38
16249,2011-04-14 13:50:00,2011-05-22 14:09:00,38
17886,2011-04-04 12:34:00,2011-05-13 10:22:00,38
17890,2010-12-13 15:12:00,2011-01-21 11:19:00,38
18030,2011-10-28 13:55:00,2011-12-05 16:37:00,38
18205,2011-09-26 12:02:00,2011-11-03 13:22:00,38
12348,2010-12-16 19:09:00,2011-01-25 10:42:00,39
12377,2010-12-20 09:37:00,2011-01-28 15:45:00,39
12710,2011-05-22 14:05:00,2011-07-01 13:22:00,39
12782,2010-12-17 11:30:00,2011-01-26 10:02:00,39
13637,2011-04-27 13:06:00,2011-06-05 13:24:00,39
13750,2011-01-07 11:49:00,2011-02-16 09:08:00,39
13933,2011-07-14 13:35:00,2011-08-22 14:03:00,39
13999,2010-12-13 11:23:00,2011-01-21 13:05:00,39
14005,2011-05-08 10:33:00,2011-06-17 08:09:00,39
14019,2011-07-24 15:39:00,2011-09-02 12:51:00,39
14163,2011-04-14 17:33:00,2011-05-24 15:06:00,39
14178,2011-06-10 12:51:00,2011-07-19 13:01:00,39
14227,2011-02-28 12:27:00,2011-04-08 14:12:00,39
14265,2011-07-14 09:10:00,2011-08-22 13:32:00,39
14891,2011-06-05 10:58:00,2011-07-14 18:08:00,39
15172,2011-04-17 11:56:00,2011-05-27 09:48:00,39
15782,2011-09-11 14:29:00,2011-10-21 09:23:00,39
16438,2011-09-18 13:31:00,2011-10-27 19:56:00,39
17001,2010-12-16 09:35:00,2011-01-24 15:59:00,39
17695,2011-06-21 12:35:00,2011-07-31 10:40:00,39
17705,2011-02-11 10:57:00,2011-03-23 08:22:00,39
17799,2010-12-13 13:10:00,2011-01-21 15:56:00,39
17888,2010-12-17 13:56:00,2011-01-26 12:45:00,39
18037,2010-12-12 16:20:00,2011-01-21 15:45:00,39
12523,2011-01-12 09:43:00,2011-02-21 14:58:00,40
12526,2011-09-06 14:19:00,2011-10-17 09:37:00,40
12826,2010-12-09 15:21:00,2011-01-19 12:52:00,40
12999,2011-04-08 10:26:00,2011-05-18 16:37:00,40
13505,2011-04-21 12:07:00,2011-05-31 15:41:00,40
13538,2011-01-28 10:40:00,2011-03-10 07:42:00,40
13549,2011-04-11 13:42:00,2011-05-22 13:29:00,40
13630,2011-02-27 12:49:00,2011-04-08 15:49:00,40
13791,2011-06-24 16:38:00,2011-08-04 11:44:00,40
13816,2011-10-06 14:37:00,2011-11-16 08:38:00,40
13983,2010-12-08 10:38:00,2011-01-17 14:51:00,40
13984,2010-12-08 15:58:00,2011-01-18 13:40:00,40
14176,2010-12-07 11:45:00,2011-01-17 11:28:00,40
14251,2011-10-13 12:46:00,2011-11-22 14:10:00,40
14662,2011-01-27 17:41:00,2011-03-09 12:21:00,40
14895,2011-02-22 13:08:00,2011-04-04 12:05:00,40
15057,2011-01-28 09:09:00,2011-03-09 15:17:00,40
15108,2011-04-26 10:54:00,2011-06-05 12:51:00,40
15706,2011-08-15 14:32:00,2011-09-25 12:45:00,40
16059,2010-12-07 10:36:00,2011-01-16 15:44:00,40
16156,2011-02-02 12:02:00,2011-03-15 09:32:00,40
16320,2011-05-10 15:31:00,2011-06-20 15:25:00,40
17058,2011-04-14 09:18:00,2011-05-24 13:50:00,40
17097,2010-12-09 14:55:00,2011-01-19 13:32:00,40
18154,2011-10-27 10:40:00,2011-12-06 16:41:00,40
18173,2011-03-10 11:56:00,2011-04-19 15:20:00,40
12502,2011-02-03 10:41:00,2011-03-16 13:29:00,41
12704,2011-06-23 10:20:00,2011-08-04 10:00:00,41
12726,2010-12-17 12:56:00,2011-01-28 10:45:00,41
12778,2011-01-31 14:35:00,2011-03-14 08:37:00,41
12888,2011-03-29 14:31:00,2011-05-09 16:02:00,41
13155,2010-12-06 12:44:00,2011-01-17 11:21:00,41
13362,2011-02-25 11:33:00,2011-04-08 08:21:00,41
13566,2011-09-18 12:40:00,2011-10-30 11:59:00,41
13610,2011-02-27 14:44:00,2011-04-10 14:27:00,41
13743,2011-03-25 14:46:00,2011-05-06 14:32:00,41
13769,2010-12-07 13:28:00,2011-01-17 14:18:00,41
13812,2011-08-26 12:54:00,2011-10-06 14:37:00,41
13862,2011-01-11 15:13:00,2011-02-22 10:00:00,41
13993,2011-01-13 10:43:00,2011-02-23 12:25:00,41
14194,2011-02-04 14:51:00,2011-03-18 12:55:00,41
14229,2011-01-10 12:03:00,2011-02-21 09:45:00,41
14404,2010-12-05 16:00:00,2011-01-16 15:38:00,41
14511,2011-07-29 12:13:00,2011-09-08 13:26:00,41
14560,2010-12-17 09:22:00,2011-01-27 12:13:00,41
14709,2010-12-16 13:43:00,2011-01-27 12:19:00,41
15220,2011-03-04 10:24:00,2011-04-14 17:29:00,41
15829,2011-07-22 10:23:00,2011-09-01 16:45:00,41
16379,2011-09-22 09:33:00,2011-11-02 14:04:00,41
16394,2011-02-23 10:58:00,2011-04-05 14:51:00,41
16434,2011-02-13 12:17:00,2011-03-27 11:51:00,41
16531,2010-12-14 13:19:00,2011-01-25 13:04:00,41
16570,2011-02-01 10:37:00,2011-03-14 15:41:00,41
16984,2011-08-01 17:37:00,2011-09-12 13:43:00,41
17265,2011-06-12 12:00:00,2011-07-24 10:49:00,41
17425,2011-10-10 11:37:00,2011-11-20 15:30:00,41
17491,2010-12-07 12:18:00,2011-01-18 11:30:00,41
17579,2011-06-13 14:12:00,2011-07-25 09:50:00,41
17621,2010-12-20 13:31:00,2011-01-31 13:07:00,41
17722,2010-12-08 12:41:00,2011-01-19 11:50:00,41
17758,2011-04-03 15:22:00,2011-05-15 15:13:00,41
17854,2011-04-26 16:53:00,2011-06-07 16:21:00,41
18075,2010-12-14 10:48:00,2011-01-25 10:20:00,41
18078,2011-03-25 15:08:00,2011-05-06 14:32:00,41
18217,2011-09-30 10:44:00,2011-11-10 13:18:00,41
18241,2011-05-06 09:22:00,2011-06-16 11:51:00,41
12492,2011-08-26 14:51:00,2011-10-07 15:15:00,42
12524,2011-01-10 10:35:00,2011-02-21 10:53:00,42
12868,2010-12-01 12:50:00,2011-01-12 15:25:00,42
13394,2011-02-03 10:39:00,2011-03-17 18:18:00,42
13575,2011-06-16 14:24:00,2011-07-29 11:28:00,42
13969,2010-12-09 19:32:00,2011-01-21 13:13:00,42
13994,2011-07-14 18:28:00,2011-08-26 11:35:00,42
14156,2010-12-03 11:48:00,2011-01-14 14:11:00,42
15152,2011-06-05 15:36:00,2011-07-18 14:36:00,42
15205,2011-08-04 16:07:00,2011-09-15 19:36:00,42
15344,2011-09-26 14:48:00,2011-11-07 17:08:00,42
16107,2011-06-09 18:42:00,2011-07-22 12:41:00,42
16370,2011-04-28 16:40:00,2011-06-10 11:44:00,42
16906,2011-04-05 12:30:00,2011-05-18 12:15:00,42
16957,2011-03-03 09:25:00,2011-04-14 13:56:00,42
17364,2011-01-12 16:57:00,2011-02-24 11:54:00,42
17702,2011-05-17 16:23:00,2011-06-29 11:41:00,42
17769,2011-01-23 11:15:00,2011-03-06 12:20:00,42
18245,2010-12-19 14:58:00,2011-01-31 11:46:00,42
12572,2011-10-19 08:20:00,2011-12-01 09:20:00,43
12668,2010-12-19 12:46:00,2011-01-31 13:27:00,43
12843,2011-03-20 14:38:00,2011-05-03 11:44:00,43
13198,2010-12-13 09:29:00,2011-01-25 13:26:00,43
13297,2011-10-03 15:08:00,2011-11-16 09:27:00,43
13875,2011-02-11 15:39:00,2011-03-27 11:14:00,43
14245,2011-03-21 10:41:00,2011-05-04 08:40:00,43
14629,2011-10-23 16:13:00,2011-12-05 16:55:00,43
15023,2010-12-05 13:49:00,2011-01-18 13:38:00,43
15187,2011-05-11 13:49:00,2011-06-24 09:38:00,43
15201,2011-04-06 14:02:00,2011-05-19 16:09:00,43
15416,2011-03-02 08:41:00,2011-04-14 10:54:00,43
15462,2011-06-05 15:36:00,2011-07-19 11:56:00,43
15777,2010-12-13 16:38:00,2011-01-26 10:49:00,43
16091,2011-05-25 09:18:00,2011-07-08 08:45:00,43
16308,2011-03-23 14:46:00,2011-05-06 13:03:00,43
16674,2011-09-02 13:59:00,2011-10-16 11:31:00,43
16875,2011-01-04 10:37:00,2011-02-16 12:59:00,43
16900,2011-10-07 13:17:00,2011-11-20 12:13:00,43
17091,2010-12-07 09:55:00,2011-01-19 10:49:00,43
18005,2011-10-23 14:40:00,2011-12-06 11:51:00,43
18061,2010-12-08 13:03:00,2011-01-21 10:35:00,43
18085,2010-12-01 12:08:00,2011-01-13 15:17:00,43
12646,2011-10-21 12:52:00,2011-12-05 10:14:00,44
12779,2010-12-03 13:40:00,2011-01-17 10:37:00,44
12895,2011-09-14 08:35:00,2011-10-28 13:51:00,44
12910,2011-04-12 10:01:00,2011-05-26 10:12:00,44
13139,2011-03-25 11:57:00,2011-05-08 16:03:00,44
13230,2010-12-09 19:28:00,2011-01-23 13:33:00,44
13397,2011-01-04 13:50:00,2011-02-18 12:13:00,44
13499,2011-03-15 08:52:00,2011-04-28 14:59:00,44
13814,2011-07-25 13:54:00,2011-09-08 13:48:00,44
13869,2010-12-17 15:14:00,2011-01-30 15:54:00,44
14021,2011-03-28 15:10:00,2011-05-12 13:37:00,44
14359,2011-09-13 09:03:00,2011-10-28 08:58:00,44
14401,2010-12-15 09:07:00,2011-01-28 15:53:00,44
14512,2011-04-21 19:05:00,2011-06-05 12:39:00,44
14657,2011-01-17 15:19:00,2011-03-02 16:17:00,44
14898,2010-12-03 15:25:00,2011-01-17 13:59:00,44
15133,2011-02-11 10:38:00,2011-03-27 10:56:00,44
15571,2011-09-22 13:15:00,2011-11-06 11:32:00,44
15618,2011-07-26 10:13:00,2011-09-08 12:56:00,44
16045,2011-02-22 14:55:00,2011-04-08 10:32:00,44
16493,2011-01-14 08:16:00,2011-02-27 15:42:00,44
16716,2011-02-01 15:35:00,2011-03-18 10:03:00,44
16816,2010-12-16 17:01:00,2011-01-30 15:40:00,44
17006,2011-09-25 12:15:00,2011-11-08 17:42:00,44
17236,2010-12-12 11:49:00,2011-01-25 12:52:00,44
17330,2011-10-03 11:26:00,2011-11-17 08:56:00,44
17398,2011-03-29 13:04:00,2011-05-13 12:41:00,44
17505,2011-05-18 09:01:00,2011-07-01 12:50:00,44
12794,2011-09-02 12:01:00,2011-10-17 14:54:00,45
13813,2011-07-28 10:33:00,2011-09-11 13:38:00,45
14543,2010-12-10 11:51:00,2011-01-25 11:41:00,45
15088,2011-10-03 14:05:00,2011-11-18 13:14:00,45
15281,2011-01-10 15:51:00,2011-02-25 12:37:00,45
15763,2011-09-23 12:10:00,2011-11-08 09:44:00,45
16985,2010-12-16 10:38:00,2011-01-30 12:09:00,45
17550,2011-04-10 15:19:00,2011-05-26 14:01:00,45
17580,2010-12-16 15:27:00,2011-01-31 14:07:00,45
12949,2011-04-01 13:20:00,2011-05-17 13:27:00,46
13263,2011-01-18 16:31:00,2011-03-06 12:46:00,46
13524,2011-05-04 12:26:00,2011-06-19 15:56:00,46
14110,2011-03-18 09:59:00,2011-05-03 13:39:00,46
